doi,name,description,keywords,license,temporalCoverage,spatialCoverage,supplement_to,license_name,topic
doi:10.1594/PANGAEA.139181,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.281392,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.52915,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.87917,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.746767,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.755803,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.186884,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.186871,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.183678,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.185065,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.548269,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.973731,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Oceans
doi:10.1594/PANGAEA.626216,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.139171,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.109112,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.548233,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.986645,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Oceans
doi:10.1594/PANGAEA.250213,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.249657,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.834311,True,False,False,True,False,False,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.108815,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.108807,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.733093,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.354349,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.131495,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.227212,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.773657,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.59170,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.400254,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.772039,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.227346,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.812063,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.757066,True,True,False,True,True,True,True,Creative Commons Attribution 3.0 Unported,Oceans
doi:10.1594/PANGAEA.250296,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.250342,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.944024,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Paleontology
doi:10.1594/PANGAEA.819247,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.52596,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.832829,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.250306,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.264757,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.833719,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.726954,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.888055,True,False,True,True,False,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Paleontology
doi:10.1594/PANGAEA.887899,True,False,True,True,False,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Paleontology
doi:10.1594/PANGAEA.400380,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.400028,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.77376,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.829955,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.756071,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.728697,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.868355,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.728326,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.134635,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.134575,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.838801,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.741450,True,False,False,True,True,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Paleontology
doi:10.1594/PANGAEA.249721,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.249693,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.250718,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.249341,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.250010,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.134980,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.858304,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.706085,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.893920,True,False,True,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.894175,True,False,True,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.877363,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.138608,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.745046,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.819275,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.779927,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.678540,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.787347,True,True,False,True,True,True,True,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.299568,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.956155,True,False,True,True,True,True,False,Creative Commons Attribution 4.0 International,Paleontology
doi:10.1594/PANGAEA.801782,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.388667,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.249769,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.231084,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.249607,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.231074,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.230987,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.87533,True,True,True,True,True,True,True,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.472216,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.810701,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.810380,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.704796,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.704794,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.690370,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.705305,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.810381,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.810686,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.894155,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.786192,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.746140,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.863674,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.831992,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.723742,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.251542,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.971650,True,True,True,True,False,True,False,Creative Commons Attribution 4.0 International,Paleontology
doi:10.1594/PANGAEA.351489,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.943530,True,False,True,True,False,True,False,Creative Commons Attribution 4.0 International,Paleontology
doi:10.1594/PANGAEA.888059,True,False,True,True,True,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Paleontology
doi:10.1594/PANGAEA.884838,True,False,False,True,False,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Paleontology
doi:10.1594/PANGAEA.887920,True,False,True,True,False,True,False,Licensing unknown: Please contact principal investigator/authors to gain access and request licensing terms,Paleontology
doi:10.1594/PANGAEA.984573,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Paleontology
doi:10.1594/PANGAEA.841266,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.903204,True,False,True,True,False,True,False,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,Paleontology
doi:10.1594/PANGAEA.299434,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.54402,True,False,False,True,False,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.418244,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.944048,True,True,True,True,True,True,False,Creative Commons Attribution 4.0 International,Paleontology
doi:10.1594/PANGAEA.869929,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.844734,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.773803,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.777901,True,False,False,True,False,False,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.788570,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.788599,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.134338,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.314975,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.682710,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.854120,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.735604,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.726132,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.219865,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.219942,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.299531,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.776754,True,True,False,True,True,True,True,Creative Commons Attribution 3.0 Unported,Paleontology
doi:10.1594/PANGAEA.354313,True,False,False,True,True,True,False,Creative Commons Attribution 3.0 Unported,Paleontology
